mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000018595.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031422.16	173.167	133.233	124.657	149.808	126.485	126.052	125.329	141.762	131.739	157.113	207.041	121.357	201.284	158.394	220.248	170.202	167.187	147.864	142.06	161.045	220.788	156.18
ENSMUSG00000049536.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042712.10	12.7362	15.2692	20.3766	14.7944	19.7206	18.4725	12.9793	19.3616	11.2663	30.4267	24.2414	20.463	15.2393	26.3801	15.0321	31.9254	8.61417	21.1595	16.0702	19.1164	20.5349	18.8158
ENSMUSG00000079428.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054034.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047844.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057000.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042750.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048355.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048040.8	0	0	0	0	0	0	0	0.761737	0	0	0	1.43286	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072969.2	9.1412	8.60065	8.47428	9.93631	7.92333	8.08415	8.52452	10.2687	7.44915	6.49786	6.47276	12.2517	9.7747	7.47211	7.01225	8.92399	7.45647	9.96937	5.95392	9.00937	8.98746	11.7192
ENSMUSG00000031411.11	0	0	0	0	0	0	0	0	0.308265	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031410.14	0	1.67193	0	1.72809	0	0.50598	0	0.697736	0	0	0	0	0	0	1.57043	0	0	1.69337	0	0	0	0
ENSMUSG00000096508.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067360.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079432.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052676.16	0.492268	3.47066	2.15497	3.62068	1.13573	5.23603	0.699968	4.71737	2.14341	3.94846	2.04436	4.73794	2.24	3.23906	1.44041	3.43494	2.96258	3.07498	1.25178	2.66966	1.26125	4.14657
ENSMUSG00000009941.10	0	0	0	0	0	0	0.347619	0	0.301436	0	0	0	0	0.301824	0	0	0	0	0.311622	0	0.375668	0
ENSMUSG00000033436.13	1.58205	4.33029	2.4369	4.92389	3.3304	5.56023	3.26046	5.21376	2.82665	5.11409	1.38574	8.59087	0.931604	3.66008	0.241309	3.55918	0.717148	1.97311	0.978741	2.25475	0.926463	3.17248
ENSMUSG00000033460.14	0	0.361629	0	0	0	0	0	0	0.337412	0	0	0	0	0.337907	0	0	0	0	0	0	0	0
ENSMUSG00000057402.5	0	0	0	1.63199	0	1.64893	0	0	0	0.713124	0	2.13221	0	0	0	0	0	0	0	0.716665	1.75058	0
ENSMUSG00000031266.7	10.8129	3.42118	6.87376	3.44027	7.085	1.86412	8.93741	3.31013	9.34405	7.15794	5.52749	5.54019	10.7257	3.87796	15.4829	5.4354	17.1636	6.68091	10.0528	9.82883	13.6397	7.2673
ENSMUSG00000079435.9	791.181	672.589	663.378	573.534	609.84	539.366	699.002	606.439	798.858	716.421	784.419	602.456	897.95	681.034	714.249	609.117	887.884	694.15	816.677	683.964	712.329	681.246
ENSMUSG00000009596.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000223.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228356	0	0	0	0	0.106471
ENSMUSG00000031262.12	0.270655	0.238548	0	0.516663	0.216124	3.06396	0.2566	0.359028	0.889876	0.225396	0.449649	1.35207	0	0.22267	0	0.69206	0	0.460819	0.238186	0.225879	0	0.241668
ENSMUSG00000033578.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385919	0.400711	0	0	0	0
ENSMUSG00000067369.12	12.8146	15.43	13.8526	25.0863	16.3101	11.2031	12.1532	26.7956	12.8781	15.8482	8.55499	15.3535	9.4871	12.8438	10.683	16.9067	12.9392	13.2347	10.6512	13.8502	13.8946	17.1125
ENSMUSG00000031258.4	0	0.258981	0.245213	0	0.60056	0.476921	0.552518	1.15959	0.24106	0.24941	0	0.835745	0	0.71942	0	0.770324	0.767528	0.260516	0.512881	1.27521	0	1.09352
ENSMUSG00000031257.14	0	0	0	0	1.16301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031255.14	0.565741	0.249325	0	0	0	0	0	0	0.206893	0	0	0	0.501735	1.34019	0.956971	1.50341	1.14862	0.3936	0.221514	0.367936	0	0
ENSMUSG00000067377.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034480.18	56.0902	47.2012	43.2157	46.7753	42.9799	48.8395	47.0991	49.4119	44.2485	42.9135	48.8675	51.0431	41.8947	54.3138	42.5419	63.2103	45.5557	39.8809	46.3427	50.834	50.5817	44.9457
ENSMUSG00000049815.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095474.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079450.11	0	0	0.209735	0.242177	0	0	0	0	0	0.21138	0	0	0	0.208719	0	0.238642	0	0.226439	0.223282	0.460481	0	0
ENSMUSG00000055733.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083616.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034755.18	0	0.164715	0	0	0	0	0	0	0	0	0	0	0	0	0.160694	0	0	0	0	0	0	0
ENSMUSG00000100133.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067441.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082482.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050435.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025592.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034607.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025528.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025525.12	17.6926	10.408	14.7931	15.0279	18.3701	8.21314	6.84573	13.9281	9.17911	12.816	8.72029	4.91103	16.4369	12.4493	12.5247	13.9955	14.656	8.19737	12.7119	10.9822	15.4538	11.0676
ENSMUSG00000034551.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025665.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073001.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031242.7	9.08032	7.38406	6.92106	9.32926	9.2485	9.91493	7.67657	8.51946	8.60415	6.97446	9.74261	7.67555	8.47025	9.75503	9.33193	6.89996	7.56508	7.10285	8.59927	8.73127	10.3063	6.92465
ENSMUSG00000050921.12	1.14956	0.831918	1.52351	2.21541	0.745166	3.05262	0.589699	1.25409	0.961195	2.69705	0.516671	4.3475	1.42871	5.37249	0.808687	6.51448	1.27993	14.2384	0.281048	15.7722	1.29645	18.8511
ENSMUSG00000049929.7	0	0.171318	0	0.927637	0.155156	0.373175	0.184262	0.257829	0	0.485518	0	0	0.147409	4.95458	0	3.31269	0.167145	1.21428	0	1.62127	0	1.09146
ENSMUSG00000047686.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073010.9	1.21435	0	0.502775	0.580212	0	0	0	0	0	0	0	0	1.45232	0.501374	1.66081	0	1.23362	1.0851	1.60607	0.508627	0	0
ENSMUSG00000062070.12	188.938	171.24	199.814	176.393	205.296	170.456	196.837	166.604	208.138	217.97	177.931	198.743	273.666	188.194	330.229	198.03	254.039	186.085	216.528	184.971	202.448	193.528
ENSMUSG00000031231.4	166.261	123.087	164.144	117.295	164.834	102.406	144.018	114.913	141.122	107.967	146.968	164.824	165.514	103.141	227.808	97.0051	175.109	116.337	190.35	133.531	142.956	132.748
ENSMUSG00000031232.17	66.6434	114.733	82.305	89.2651	98.2608	82.3083	83.3018	84.5794	85.4065	94.5511	50.5656	117.814	82.5906	113.986	73.6385	85.8264	72.9345	101.176	76.9552	108.519	79.8345	118.728
ENSMUSG00000031229.16	94.0124	110.722	101.947	98.058	109.768	121.396	121.623	97.9682	94.748	75.4684	108.065	96.2021	113.033	101.846	97.9032	104.048	116.647	119.424	126.227	89.1379	103.419	120.574
ENSMUSG00000073016.3	23.5852	11.372	29.2526	15.8337	23.2666	15.235	30.4112	18.0949	19.3995	14.1259	30.6232	11.9673	18.4594	12.1403	21.4359	11.9434	19.6481	13.4891	16.826	14.1628	18.1334	10.701
ENSMUSG00000031330.8	0	0	0	0	0	0	0	1.12492	0	0	0	0	0	0.700357	0	0	0	0	0	0	0	0
ENSMUSG00000031329.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032894.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067562.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073027.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081443.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067567.12	7.99554	8.22667	6.98171	6.36345	7.45969	7.69322	8.43	8.25545	10.6011	7.40647	8.12299	5.54843	4.04734	5.85824	5.78601	6.82263	4.20243	7.14023	9.7768	6.31426	4.09853	5.41182
ENSMUSG00000051159.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031320.9	1390.86	1287.28	1450.66	1130.95	1434.89	1148.71	1343.3	1138.07	1346.49	1265.08	1367.43	1206.66	1470.12	1148.19	1232.27	1154.79	1537.96	1225.61	1436.47	1209.97	1265	1272.89
ENSMUSG00000051220.2	1.16769	1.67914	2.03886	1.16572	1.52668	2.10781	1.66664	1.96855	2.19076	1.31386	1.68755	3.09216	0.701838	2.30362	0.669441	2.55975	0.908126	2.56338	0.735166	2.36841	1.55569	2.31767
ENSMUSG00000079480.3	129.187	129.021	123.524	97.5761	103.089	83.7661	139.217	89.5241	130.778	126.484	139.044	34.6348	106.279	93.1692	143.062	87.6861	137.372	97.4927	123.222	102.423	137.604	124.787
ENSMUSG00000049191.12	21.9708	8.08811	35.23	14.5211	19.0782	12.0335	27.5342	6.05903	20.6127	15.0181	29.439	17.5935	8.32097	7.82463	10.2682	3.24367	13.26	15.7386	18.8513	15.6596	17.9968	28.7377
ENSMUSG00000079481.11	62.8007	28.2776	48.8098	27.9955	67.026	37.8826	58.7712	36.1874	60.3199	27.9752	69.4181	44.4768	49.9248	29.3198	70.9391	38.3476	62.8278	39.7885	62.7287	33.4822	69.4909	42.5202
ENSMUSG00000046774.17	0	0.390872	0	0	0	0	0	0	0	0	0	0	0.673051	0.782415	0	0	0	0	0	0	0	0
ENSMUSG00000045010.14	4.2763	3.02186	3.00363	2.41773	3.91559	7.62237	2.09146	2.15579	1.7361	2.72301	2.14928	4.30651	3.8391	4.6503	4.18078	6.17305	3.29583	2.30914	1.8981	3.38999	5.41917	5.17868
ENSMUSG00000034160.13	146.262	133.596	136.565	127.696	127.701	144.019	167.322	141.854	138.366	112.868	116.938	130.733	82.9136	97.2237	68.1204	88.0026	101.913	81.6947	79.3561	79.8598	68.6037	75.4439
ENSMUSG00000031314.18	17.5738	32.049	21.8347	27.0014	21.688	26.7513	26.3849	32.0141	18.2293	23.7003	21.9874	30.3106	21.2859	26.3788	18.8093	25.8076	20.442	23.0776	23.8085	28.1668	22.7476	24.3153
ENSMUSG00000031310.16	19.1653	10.3055	26.814	14.6409	15.0178	11.9788	26.5636	16.6399	20.9279	12.15	17.1483	28.0027	15.2473	13.516	31.7064	21.3823	22.4691	11.2771	13.2992	15.3623	17.2101	15.8948
ENSMUSG00000047797.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566424	0
ENSMUSG00000031302.16	0.101275	0.089204	0	0	0	0.098592	0	0.13424	0	0	0.167616	0	0	0	0	0	0.087044	0	0	0.084368	0	0.094691
ENSMUSG00000090141.1	5.2714	0	3.28792	8.83762	12.7411	8.95868	0	0	4.36461	12.1524	4.39627	0	10.0593	14.2582	16.0659	9.17952	7.94695	12.9881	7.0001	5.56387	6.76542	6.2118
ENSMUSG00000042903.8	40.9376	34.4035	34.5066	21.1457	31.0788	30.1422	29.7553	24.1402	32.3601	27.7483	28.0426	22.3986	25.4061	21.4803	21.538	27.045	29.2528	23.7731	22.2816	23.5506	27.5719	23.4538
ENSMUSG00000009670.11	0	0	0	0	0	0	0.308488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034311.3	0.164496	0	0	0	0.262471	0	0	0	0	0	0	0	0.249384	0	0.428157	0.140106	0	0	0.144675	0.274241	0	0
ENSMUSG00000060890.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015665.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067597.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454296	0	0	0	0	0	0
ENSMUSG00000031221.7	112.391	66.4524	129.983	70.3014	117.347	70.8942	111.122	64.6396	116.917	84.1112	138.76	85.4006	120.187	73.1705	89.5875	78.6715	130.578	76.608	121.553	63.5552	110.497	71.1902
ENSMUSG00000051582.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059327.9	0	0	0	0	0	0	0	0	0.137038	0	0	0	0.12647	0	0	0	0.14342	0	0	0	0	0
ENSMUSG00000031216.13	38.9821	19.3553	32.739	17.3359	33.7359	21.5516	32.712	15.9879	36.4957	22.4069	33.191	19.3893	20.1588	11.9448	31.5286	16.8826	41.4616	16.7985	36.3189	19.9652	32.4979	17.1508
ENSMUSG00000034457.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045802.13	0	0	0	0	0	0	0	0	0	0	0	1.48978	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031207.16	1090.03	1775.77	1091.63	1811.3	1141.44	1817.79	1107.39	1872.36	1094.41	1823.29	1071.15	1942.42	1056.98	1923.05	1063.18	1957.34	1065.71	1886.99	1051.73	1769.8	1256.25	1827.47
ENSMUSG00000057421.12	18.3487	30.8808	22.8909	18.4726	15.7258	29.4975	19.6161	25.6744	18.3806	24.7363	19.9575	27.5001	16.9606	30.7613	22.0098	24.7484	20.3677	19.3571	19.3839	24.7968	18.4656	24.6814
ENSMUSG00000035045.17	6.17851	8.08912	6.66852	8.42205	6.0556	8.52338	8.78537	8.93784	5.95064	9.73203	9.76394	9.04324	5.91067	8.41575	6.43745	11.3614	8.94648	10.6542	8.99775	11.6044	11.1976	12.9373
ENSMUSG00000109858.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031204.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050332.7	4.76529	3.65556	4.48447	5.36371	6.6112	4.75106	5.59715	6.69543	4.45984	3.64693	3.79747	3.57019	2.67192	4.46072	3.47217	4.54371	5.40645	4.16498	3.26776	4.20736	4.3942	4.09903
ENSMUSG00000071722.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162409	0.17143	0	0	0	0	0	0	0
ENSMUSG00000071723.7	15.5447	6.00522	10.8742	4.548	7.68713	5.61334	14.2174	7.50736	13.5519	4.86517	7.26069	3.08028	6.65685	3.19125	13.1458	3.18123	9.12	2.00929	7.98783	2.66314	6.16295	2.33966
ENSMUSG00000043549.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412102	0	0
ENSMUSG00000081044.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035232.8	35.9432	19.2303	33.4005	26.224	28.411	19.0326	30.2682	11.2566	27.91	23.2258	28.8652	13.1153	30.3508	21.2954	41.7283	19.2931	49.319	21.636	33.0779	22.2779	37.6745	17.7841
ENSMUSG00000035277.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061392.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031312.5	0	0	0.563617	0	1.09033	0.656254	0	0	0	0	0	0	1.03465	0.56225	0	0	0	0	1.20025	0	0.697777	0
ENSMUSG00000057805.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073069.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079513.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035395.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052372.10	0	0	0	0	0	0	0	0	0	0	0.679573	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035427.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025056.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025059.16	9.82182	39.8485	10.2855	46.5073	8.62858	37.4837	11.7607	37.6572	8.85151	34.8954	8.24331	41.7042	12.3274	91.6235	11.7893	46.3273	13.3247	40.2711	10.0601	42.1257	11.7353	38.5755
ENSMUSG00000035491.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046942.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078315.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067684.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000003.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025246.13	29.0874	18.3242	26.216	20.1425	27.5709	19.3521	25.3382	14.9287	26.9725	18.4798	29.3452	14.0605	38.6431	22.23	35.8189	20.3781	34.9514	21.6233	31.4953	24.8963	32.8504	23.9894
ENSMUSG00000016382.15	4.50315	2.56809	2.40781	4.1329	4.65324	4.23177	4.01804	2.45961	2.94527	3.08823	4.99063	1.37689	4.28302	3.26871	1.83917	2.70918	2.73297	1.41838	1.86484	1.54738	2.71483	2.06413
ENSMUSG00000031197.11	40.5956	28.0716	43.5951	33.5438	37.458	32.7625	37.5001	35.7007	41.113	37.0701	22.8092	26.0417	40.1921	36.7232	39.6941	42.6719	34.8409	38.2129	28.5289	28.9328	43.2296	32.9274
ENSMUSG00000031402.12	207.074	161.992	209.439	175.506	204.737	157.14	166.629	150.61	236.372	155.83	185.678	129.062	205.032	152.992	243.437	178.132	293.321	146.454	284.67	178.092	238.198	162.534
ENSMUSG00000031403.14	20.0376	12.0378	30.5048	21.8354	23.8495	12.168	17.487	12.5042	17.2321	16.8141	33.0433	16.0851	13.4672	10.9161	23.1902	12.3893	22.9034	20.3475	15.9568	26.9153	21.9854	13.6791
ENSMUSG00000032750.13	11.6586	4.96295	11.1456	11.1329	9.64139	10.8344	8.39073	9.07099	11.9069	6.70144	10.6917	17.1105	9.1553	7.30427	10.4719	9.26704	13.1148	9.33291	10.9834	13.0711	11.1368	12.0531
ENSMUSG00000079531.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079532.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051706.3	0	0	0	0	0	0	0	0	0.192898	0	0.389925	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043715.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004221.16	43.8547	49.0094	46.1643	41.7825	41.7236	55.8138	37.0161	42.347	17.0283	45.1361	23.8015	45.3154	34.8009	50.702	23.0689	45.5399	29.4964	56.7031	43.1685	43.6441	35.0546	36.6786
ENSMUSG00000032806.13	26.7717	25.8997	20.9094	29.5327	25.0262	33.6289	24.1182	31.8538	26.0162	22.3866	17.3478	15.5215	20.9681	27.0332	23.3274	32.0936	19.8556	23.4051	29.3867	26.9542	27.1475	33.0053
ENSMUSG00000015289.4	32.6768	22.4271	36.9559	30.0659	20.9841	31.7258	37.5515	15.47	29.4443	23.1041	22.2369	10.1864	34.7432	22.8462	30.482	18.0668	36.9417	25.8052	34.0476	24.468	37.5587	24.6389
ENSMUSG00000031398.13	0.468301	0.515651	0.193317	0.558421	0.466828	0.673571	0.443635	0.310398	0.288388	0.29221	0.194386	0	0.088721	0.192313	0.203122	0.398741	0	0.417694	0.20588	0.195081	0.359874	0.218959
ENSMUSG00000015291.10	140.767	185.854	152.622	174.15	149.511	184.999	164.315	185.091	136.243	168.53	152.089	153.735	106.804	151.199	99.9989	141.274	122.126	161.146	125.579	152.062	121.314	145.927
ENSMUSG00000019088.14	115.071	90.5664	97.0894	93.7805	125.367	87.485	139.154	97.4931	89.5059	81.1521	126.135	95.3413	123.151	102.888	83.7725	122.209	146.376	86.4616	143.509	113.246	143.398	76.7596
ENSMUSG00000001964.14	139.982	193.757	127.848	222.108	142.502	192.822	149.415	175.387	140.17	202.156	137.849	183.237	143.555	227.343	165.251	224.012	176.837	232.854	153.79	195.381	187.447	221.413
ENSMUSG00000031393.16	36.5486	53.9914	40.6775	59.0714	35.9708	54.7674	46.4703	54.0619	40.7094	48.4975	35.0537	57.1151	37.4165	56.5547	30.3855	54.8068	42.6587	48.8498	47.6975	49.4499	41.5889	43.9966
ENSMUSG00000031388.14	60.8989	60.916	73.7341	55.6475	63.316	36.4523	59.6151	43.0608	55.141	42.9648	55.1317	38.5701	85.8132	41.9039	61.7665	46.6088	66.589	42.4293	73.6165	60.2034	65.1632	51.099
ENSMUSG00000002014.12	158.181	139.096	151.404	120.015	143.165	119.033	136.629	109.756	127.665	117.776	134.685	104.738	168.692	107.431	145.897	116.712	186.584	150.732	158.915	131.536	128.808	114.004
ENSMUSG00000031378.14	153.195	158.785	151.313	156.962	156.913	154.864	163.595	153.457	164.775	144.512	150.731	147.21	129.016	115.669	117.553	141.538	145.319	141.014	142.096	123.906	166.172	140.439
ENSMUSG00000031372.7	0.91181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096966.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109368.1	1.93329	1.15309	0	0	0	0.741645	0.61978	0.86693	0.537725	1.0882	0	0	0.496037	0	0	1.11503	0	0	0	0	0	0.611523
ENSMUSG00000058147.1	0	0	0.773844	0	0	0	0	0	0	0	0	0	0	0	0	0.815897	0	0.633193	0	0	0	0.51868
ENSMUSG00000073125.10	1.6817	2.4729	2.92762	4.02214	4.48726	3.78022	5.76751	6.58998	4.61693	1.40305	4.66165	10.7584	2.12968	2.72722	1.94787	2.6546	1.44669	5.77909	3.45891	2.81604	3.44885	2.10281
ENSMUSG00000072479.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977888	0	0
ENSMUSG00000067771.9	0	0	0	0	0	0	0	0	0	0	1.00615	0	0	0	0	0	0	0.270244	0.266502	0	0	0
ENSMUSG00000058328.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057836.12	0	0	0	0.754988	0	0	1.75396	0.809054	0	0	0	1.74683	0	3.88994	0	0.814763	1.75142	0.558317	0	0	0	0
ENSMUSG00000079845.8	0.910364	0.699775	0	17.2041	2.1784	1.63829	16.2255	23.6263	0	6.91854	2.266	24.5219	2.69599	2.49653	0	3.03595	2.02051	3.16377	0.974572	9.81188	5.50822	4.18371
ENSMUSG00000046287.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031347.12	29.9722	33.6132	34.4151	25.9852	30.5224	25.5536	39.8815	36.5767	29.8808	23.2814	26.6778	29.6093	40.4934	30.5355	41.1927	25.1663	43.443	39.8172	36.6258	34.6573	25.0217	32.0636
ENSMUSG00000031343.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031340.8	0.382506	0.337035	0.157971	0	0.457852	0.367066	0	0	0.314234	0.159192	0.317639	0	0.144998	0	0.165948	0.32585	0.164413	0.170633	0.168233	0.318945	0	0.178934
ENSMUSG00000033343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053593.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035299.16	4.70214	5.68858	5.02192	7.64362	8.63264	11.4212	7.33217	4.52703	8.42702	9.49671	14.6865	5.95515	3.03793	9.03422	9.82369	4.79074	4.60301	3.24144	5.54858	4.80531	6.18422	9.50461
ENSMUSG00000033361.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073130.10	0	0.35042	0.328656	0	0.317677	0	0	0	0	0	0	0	0	0	0.345049	0	0.341764	0	0.349981	0	0	0
